song_name,artist_name,spotify_id
Naima,John Coltrane,5cAwEKmadsW4nCYe9QUvgU
In a Sentimental Mood,John Coltrane & Duke Ellington,0E8q2Fx2XuzXCO2NSAppkR
Take Five,Dave Brubeck,1YQWosTIljIvxAgHWTp7KP
Blue Rondo ? la Turk,Dave Brubeck,36MLLjFug6TJYNODUVR7av
Unsquare Dance,Dave Brubeck,2VUo8O3ymKRYNgj97ZG2kM
Strange Fruit,Billie Holiday,1CTex49P0iWwzUGsMNjgaV
Blue Moon,Billie Holiday,1pZn8AX1WulW8IO338hE5D
All of Me,Billie Holiday,5344umbmfWcxodiLFvL9SL
God Bless the Child,Billie Holiday,2xtC6kb6H26qVX4ZdncS7f
Summertime,Ella Fitzgerald,2gNjmvuQiEd2z9SqyYi8HH
Dream a Little Dream of Me,Ella Fitzgerald & Louis Armstrong,78MI7mu1LV1k4IA2HzKmHe
Cheek to Cheek,Ella Fitzgerald & Louis Armstrong,5TNpCThzzXHEipXGKgNG8T
What a Wonderful World,Louis Armstrong,29U7stRjqHU6rMiS8BfaI9
La Vie En Rose,Louis Armstrong,0zDVclPMSsjeyvbnqhWOmt
Hello Dolly,Louis Armstrong,63kd4m3VFxcJjPVVtbVNAu
Mack the Knife,Louis Armstrong,0RNxWy0PC3AyH4ThH3aGK6
Autumn Leaves,Cannonball Adderley,0X5DcGkbxCXSadgj01ZXd7
Mercy Mercy Mercy,Cannonball Adderley,6NF8MZ2trxckVBr82pyyPt
Moanin',Art Blakey & The Jazz Messengers,4Vkk3iD1VrENHJEACNddvt
A Night in Tunisia,Art Blakey & The Jazz Messengers,6DH9qxj2GJi0lU2Y5FDHky
Waltz for Debby,Bill Evans,6EC51OfUhguCbNp5H5SdGm
Peace Piece,Bill Evans,58yFroDNbzHpYzvicaC0de
My Foolish Heart,Bill Evans,6yKkA8HzwWTZ5taIMaG4Nm
Portrait in Jazz,Bill Evans,
Birdland,Weather Report,19vVghIuHm3IAfN4xpRF3q
A Remark You Made,Birdland,
Teen Town,Weather Report,4OzXE9NnSdD9aEAwBcnYBI
Cantaloupe Island,Herbie Hancock,0sCeNwt8xRCMR4NhKpMyBe
Watermelon Man,Herbie Hancock,38xcUjiTP1ivfb7ObwjyGA
Chameleon,Herbie Hancock,4Ce66JznW8QbeyTdSzdGwR
Maiden Voyage,Herbie Hancock,0T1EaGm6b9eM7xBf4F1hlc
The Girl from Ipanema,Stan Getz & Astrud Gilberto,4qGfJb2KByjvzrwo8HNibg
Desafinado,Stan Getz,2tcfbkABIwzpepPyaFsYF4
Corcovado (Quiet Nights of Quiet Stars),Stan Getz,0Wh99eifNTNqDFRtzWhCE2
Song for My Father,Horace Silver,1CDBaGlisZlOJzvx88lL8A
The Sidewinder,Lee Morgan,1dZHIbmuBDAwXfQOM4dyM3
Blue Train,John Coltrane,3zIuHdD8dkh1vPxQu334T7
St. Thomas,Sonny Rollins,0zQE77yszbyv61M4NboU2u
Moritat,Sonny Rollins,3hQzIJIiWk9oQ7FzE85uOt
Round Midnight,Thelonious Monk,1wl5b2lw3YagQtZiYZbQWP
Straight No Chaser,Thelonious Monk,6YYu8qFzcY1ZyzzsJIQM12
Blue Monk,Thelonious Monk,
Ruby My Dear,Thelonious Monk,1BMirA3vwj2NLamWkJsVYq
Take the A Train,Duke Ellington,4p4XgwnZJCYOWSvz8ruiOY
It Don't Mean a Thing,Duke Ellington,4M5Mnz9ORqaMMUAgKtv3bI
Mood Indigo,Duke Ellington,77zlKibPvqudmNxMNpAtv6
Caravan,Duke Ellington,3Jw4lBWbcznhlitliEMW0x
Sophisticated Lady,Duke Ellington,2ua1p76h5Yy2u3dVZ9Qb0l
Sing Sing Sing,Benny Goodman,5L8ta4ECl5zeA6bGqY7G38
Stompin' at the Savoy,Benny Goodman,1xUJ1mdLAysxNBtO9w3J2g
Fly Me to the Moon,Frank Sinatra,5b7OgznPJJr1vHNYGyvxau
My Way,Frank Sinatra,3spdoTYpuCpmq19tuD0bOe
I've Got You Under My Skin,Frank Sinatra,3aEJMh1cXKEjgh52claxQp
Strangers in the Night,Frank Sinatra,74VR3AkGPhbYXnxcOYa16x
Night and Day,Frank Sinatra,3JPykdXkCds32OP5hzxm7j
The Way You Look Tonight,Frank Sinatra,0elmUoU7eMPwZX1Mw1MnQo
The Lady is a Tramp,Frank Sinatra,4Z4eU8yoBtBGIQPQrhCFr2
Feeling Good,Nina Simone,6Rqn2GFlmvmV4w9Ala0I1e
I Put a Spell on You,Nina Simone,0sjxRg1VlYfx4YG7uxurrq
My Baby Just Cares for Me,Nina Simone,1ukZalnC6GmPFUDduB6slb
Sinnerman,Nina Simone,6Au1l0egQFYxbnCZxakoOL
Don't Let Me Be Misunderstood,Nina Simone,7M9pPyt8Gr41THLhbz4NSB
Four on Six,Wes Montgomery,6M70ue8jryA41aeeIsEYWp
West Coast Blues,Wes Montgomery,1tPrYzkpceDZXSMkbQx9Uu
Bumpin',Wes Montgomery,1yxJK6q9oymWO3vjbPCYmp
Djangology,Django Reinhardt,4RFwUXbps30lKnOmJ8BrQh
Minor Swing,Django Reinhardt,0NDjQezJaEC1KX9TfwEfzf
Nuages,Django Reinhardt,2bRjs9011aMUeerhcPvoHb
Belleville,Django Reinhardt,7CfG59mz9u27iybSbTeZqe
Night in Tunisia,Charlie Parker,2iYHPl8WczwjAGS2ERz7a0
Ornithology,Charlie Parker,6A1mh31895sUIYEpOfeqC3
Yardbird Suite,Charlie Parker,3s8K5qEnKnqI0UJussDgjR
Scrapple from the Apple,Charlie Parker,7flQESHoCoDzirWF4IkKGq
Ko-Ko,Charlie Parker,4FSDfXVrRDWyVYnSKVYEGw
Lullaby of Birdland,Sarah Vaughan,5z161QQZMgQxSILnv3QoJk
Misty,Sarah Vaughan,7gHFBNy0Qn86xGKJ9OdFTw
Black Coffee,Sarah Vaughan,56IQUfsUskt9VHe6YM6kue
Send in the Clowns,Sarah Vaughan,4YwQrp68jqLzsM4u6YJNg1
Unforgettable,Nat King Cole,648TTtYB0bH0P8Hfy0FmkL
L-O-V-E,Nat King Cole,4QxDOjgpYtQDxxbWPuEJOy
Smile,Nat King Cole,0WNsDyndBS63qBMxbZ9OHR
Nature Boy,Nat King Cole,2WMyu5IYgxEuCd6xgFgJrl
Mona Lisa,Nat King Cole,5dae01pKNjRQtgOeAkFzPY
Route 66,Nat King Cole,3u3BeAd3tdY21Hc2vbQR9p
Tutu,Miles Davis,5nZnAVUt0w7UO8Wma9GabV
Bitches Brew,Miles Davis,15tLhnzO4o8fMOEjdZGfII
Human Nature,Miles Davis,25e6EHX8YyC5hsaipxdHCz
Spain,Chick Corea,5RrJCusmR1J54b5ivqdWIu
500 Miles High,Chick Corea,4gRLEuxCA3EKfZe3EUaONx
Armando's Rhyno,Chick Corea,
Windows,Chick Corea,0f6Fb3g0DRpCIbhljotYwO
Steps,Chick Corea,725Y4Kg5DbwQjVt6UpznuF
Red Clay,Freddie Hubbard,2JdllRPH6a8NCpt2bpxpns
Little Sunflower,Freddie Hubbard,1caaPKXsfmGTT1t5Zcu243
First Light,Freddie Hubbard,0x4iw6KbrWla1TAboHZXE2
The Jive Samba,Cannonball Adderley,5J4cszsX6SqlszINJNitvm
Work Song,Cannonball Adderley,2J7tTIy7b4F78HuNwNmYVv
Sack o' Woe,Cannonball Adderley,02u7fhPmh85JIH0zXBmPe0
Salt Peanuts,Dizzy Gillespie,1xXydFs62EqOXFMPizVhn4
Manteca,Dizzy Gillespie,2nH9vhGDkvhsx1BS6d7uec
Groovin' High,Dizzy Gillespie,4ttUzFCVnlOmopuzM4oEUJ
Con Alma,Dizzy Gillespie,79dhjqvk5LOW1Ah1dQDGgU
Breezin',George Benson,1m3BAsNsQAaSNMD2M6vlKY
Give Me the Night,George Benson,5gaUkg5JNk8c4mr2jnpX8H
On Broadway,George Benson,2oFxITGDiTZ1JRwP8yinRt
Affirmation,George Benson,0lNaytiCORnMNZTEBQxlPv
Turn Your Love Around,George Benson,6a899bXlCuViXW2Qs8Rdqo
Feels So Good,Chuck Mangione,6fK7yKIMmXbymQyyTw9wWA
Land of Make Believe,Chuck Mangione,0pmQRk7RFa7pAppXW5DxIT
The Look of Love,Diana Krall,3CDHydgW0ssTh59f0jy1y3
Quiet Nights,Diana Krall,76122mQtDXorPJCF7lPBHa
Peel Me a Grape,Diana Krall,5lBhqsWIzC9YtjkDaFsynh
The Frim Fram Sauce,Diana Krall,
Sway,Michael Bubl?,2ajUl8lBLAXOXNpG4NEPMz
Home,Michael Bubl?,1FZP4hpT4iuLaOb5HpriLq
Haven't Met You Yet,Michael Bubl?,4fIWvT19w9PR0VVBuPYpWA
Everything,Michael Bubl?,4T6HLdP6OcAtqC6tGnQelG
Don't Know Why,Norah Jones,1zNXF2svmdlNxfS5XeNUgr
Come Away with Me,Norah Jones,6jGnykaS6TkWp15utXSAeI
Sunrise,Norah Jones,7zkLpY72g6lKQbiHDqri1S
Nightingale,Norah Jones,7zEnKQaNBcuOSsUZdRnPZM
Nearness of You,Norah Jones,3HuLpW8NmFFO5GKY8andY2
The Nearness of You,Hoagy Carmichael,2qep8A1J96wT6mTnGKzq6c
Stardust,Hoagy Carmichael,0VX8ptOQhUt1SIOHYLZGNN
Georgia on My Mind,Ray Charles,1AGU94UmRrDst2T9C5pEvI
Hit the Road Jack,Ray Charles,5dUMh0ugelpKfoFp3qChuK
I Got a Woman,Ray Charles,2xar08Fq5xra2KKZs5Bw9j
Unchain My Heart,Ray Charles,5EpwOn2sBvXXKiwO68g7a1
Georgia on My Mind,Ray Charles,1AGU94UmRrDst2T9C5pEvI
Cry Me a River,Julie London,7f6AAixCrVar1ZY7RPHDfM
I'm in the Mood for Love,Julie London,6crfO56bDm0RjpctUuGs5X
Blue Velvet,Tony Bennett,1icxduZe57KTaogd6BGfxV
I Left My Heart in San Francisco,Tony Bennett,1bYItjcPRtxZs6Ir71O5RB
The Shadow of Your Smile,Tony Bennett,66YI4JFp7BcMcepibGprsN
Body and Soul,Coleman Hawkins,2xm9ihELo6xwrRKrBbPql9
Picasso,Coleman Hawkins,6OFQUpKsraVBB5R0fewQZC
Soul Bean,Coleman Hawkins,5NaWjoWZTY8qtWw84BfAde
Goodbye Pork Pie Hat,Charles Mingus,3PJMsxg6rz9FOo6xNiASXz
Better Get Hit in Your Soul,Charles Mingus,4aoSROWE4riD62mV7w0mEU
Moanin',Charles Mingus,3Vqbj9yPHBTIRhTDJHPQMq
Fables of Faubus,Charles Mingus,5RWzKLxXVzkJQ702yWfp1w
Goodbye Pork Pie Hat,Charles Mingus,3PJMsxg6rz9FOo6xNiASXz
Lester Leaps In,Lester Young,6uWV5heMonLlTLBF4ZLwnA
These Foolish Things,Lester Young,7AHF3V7qRPhZV7gzJLZ3CL
Jumpin' with Symphony Sid,Lester Young,30j2JqgWEGxfwGsyXekV4M
April in Paris,Count Basie,5rdjEoAiqqsjZdQaYSaDta
One O'Clock Jump,Count Basie,6DDhXGwCHmzT3EVoXr9lS2
Splanky,Count Basie,3Y0LpU5kqQ3vSZvwcGjl1M
Li'l Darlin',Count Basie,3oRx6kr2B2sLQWwKM3f7Ks
Shiny Stockings,Count Basie,5JZoHrIGklz4iUlUNjMBcs
Django,Modern Jazz Quartet,1wHKgpL6wb7V922tOJCIl3
Bags' Groove,Modern Jazz Quartet,3c3n63RBhfDNbzji0eAxmI
The Golden Striker,Modern Jazz Quartet,1IZeQxPsFAqN7XCcvwwZ3z
Mercy Mercy Mercy,The Buckinghams,6un3zjWCZNU3SgNBrIviXX
Watermelon Man,Mongo Santamaria,5ZCHcxVW3vMPzJMTW9wBpc
Cantaloop (Flip Fantasia),Us3,06DSI8L6IT8SizCw3JLckz
Inner City Blues,Maceo Parker,0sDZGvFt2DFt9wqgxnZxnn
Pass the Peas,The J.B.'s,62rSpnxXl2lXDevp1z583x
The Chicken,Jaco Pastorius,5FWVOu2zEDLkQXWW8XhvCS
Portrait of Tracy,Jaco Pastorius,5NBAy2oiS9OIWyAZhklsH2
Come On Come Over,Jaco Pastorius,4RflGBhUpxjrs2fMJD0QVX
Blackbird,Jaco Pastorius,5JbDCev26JX8CA7qlYxKuw
Continuum,Jaco Pastorius,5t74NZUEHOTjBqv4IjPLe8
Lingus,Snarky Puppy,68d6ZfyMUYURol2y15Ta2Y
What About Me?,Snarky Puppy,1MglqgabKH4iSkw8xHJ0J9
Shofukan,Snarky Puppy,1BWsQm7kOBjK2aSFYg5HQZ
Truth,Kamasi Washington,5XV8y16vXJENfxa5bQH0LG
The Epic,Kamasi Washington,3t4DPlzLD3gRia6LjQhwSR
Street Fighter Mas,Kamasi Washington,42HCaQAAihJZBY12wIZvyR
Run the Creature,Kamasi Washington,
Red Giant,Kamasi Washington,
You've Got to Have Freedom,Pharoah Sanders,1sxRufRKMer2iOqxUkdhN4
The Creator Has a Master Plan,Pharoah Sanders,0VtW9kU97Le5SQ0ml4nFzO
Upper Egypt and Lower Egypt,Pharoah Sanders,5xur0NcwuiICOfRdiEZXnx
Memories of Edith Piaf,Pharoah Sanders,
Astral Traveling,Pharoah Sanders,55X66sKArUevBeGD7buroR
Thembi,Pharoah Sanders,5TNqSTLoOqIMBquCtFNV1E
Love is Everywhere,Pharoah Sanders,4IIxBK0L8uj7viwxhmuSc4
