song_name,artist_name,spotify_id
Wake Me Up Before You Go-Go,Wham!,0ikz6tENMONtK6qGkOrU3c
Last Christmas,Wham!,2FRnf9qhLbvw8fu4IBXx78
I Wanna Dance with Somebody,Whitney Houston,2tUBqZG2AbRi7Q0BIrVrEj
How Will I Know,Whitney Houston,79wbJeLkXOlJh4AzaWCWfL
Greatest Love of All,Whitney Houston,6yJxCltgtmGxIgKOS6ndnu
I'm Every Woman,Whitney Houston,2eHj0klWkwRQuIrNlPpCPa
All The Things She Said,t.A.T.u.,4bJygwUKrRgq1stlNXcgMg
Genie In A Bottle,Christina Aguilera,11mwFrKvLXCbcVGNxffGyP
Beautiful,Christina Aguilera,3TCauNPqFiniaYHBvEVoHG
Fighter,Christina Aguilera,7nXq1vaZiz7PdbfojpPjW5
Complicated,Avril Lavigne,5xEM5hIgJ1jjgcEBfpkt2F
Sk8er Boi,Avril Lavigne,00Mb3DuaIH1kjrwOku9CGU
Girlfriend,Avril Lavigne,45hOioMDJktr86iKDHC8gr
Since U Been Gone,Kelly Clarkson,3xrn9i8zhNZsTtcoWgQEAd
Stronger (What Doesn't Kill You),Kelly Clarkson,1nInOsHbtotAmEOQhtvnzP
Tik Tok,Kesha,0HPD5WQqrq7wPWR7P7Dw1i
Timber,Pitbull ft. Kesha,
Starships,Nicki Minaj,2EBCVPNAG46nbgs6jXPGvv
Super Bass,Nicki Minaj,3hlksXnvbKogFdPbpO9vel
Anaconda,Nicki Minaj,5eqiMMbaeUZ32Q7sS00H35
Cheap Thrills,Sia,27SdWb2rFzO6GWiYDBTD9j
Chandelier,Sia,4VrWlk8IQxevMvERoX08iC
Elastic Heart,Sia,6kwAbEjseqBob48jCus7Sz
Titanium,David Guetta ft. Sia,004cm4dIZxfnXp5nBUv5TS
Happy,Pharrell Williams,60nZcImufyMA1MKQY3dcCH
Blurred Lines,Robin Thicke,0n4bITAu0Y0nigrz3MFJMb
Get Lucky,Daft Punk,2Foc5Q5nqNiosCNqttzHof
Call Me Maybe,Carly Rae Jepsen,20I6sIOMTCkB6w7ryavxtO
Espresso,Sabrina Carpenter,2HRqTpkrJO5ggZyyK6NPWz
Feather,Sabrina Carpenter,2Zo1PcszsT9WQ0ANntJbID
Please Please Please,Sabrina Carpenter,2tHwzyyOLoWSFqYNjeVMzj
Houdini,Dua Lipa,6D8y7Bck8h11byRY88Pt2z
Training Season,Dua Lipa,5b5cPscqVEMChvDqscVw26
Greedy,Tate McRae,3rUGC1vUpkDG9CZFHMur1t
Cruel Summer,Taylor Swift,1BxfuPKGuaTgP7aM0Bbdwr
Fortnight,Taylor Swift,2OzhQlSqBEmt7hmkYxfT6m
I Can Do It With a Broken Heart,Taylor Swift,4q5YezDOIPcoLr8R81x9qy
Midnight Sky,Miley Cyrus,4i2qxFEVVUi8yOYoxB8TCX
Used To Be Young,Miley Cyrus,41WQUSINanQHfhfKpFDsms
Vampire,Olivia Rodrigo,1kuGVB7EU95pJObxwvfwKS
Hiss,Megan Thee Stallion,79AHPJd8upvNxyK2qQcY8J
Paint The Town Red,Doja Cat,2IGMVunIBsBLtEQyoI1Mu7
Say So,Doja Cat,3Dv1eDb0MEgF93GpLXlucZ
Kiss Me More,Doja Cat,3DarAbFujv6eYNliUTyqtz
Woman,Doja Cat,6Uj1ctrBOjOas8xZXGqKk4
Heat Waves,Glass Animals,3USxtqRwSYz57Ewm6wWRMp
Cold Heart,Elton John & Dua Lipa,6zSpb8dQRaw0M1dK8PBwQz
Hold Me Closer,Elton John & Britney Spears,72yP0DUlWPyH8P7IoxskwN
I'm Good (Blue),David Guetta & Bebe Rexha,4uUG5RXrOk84mYEfFvj3cK
Unholy,Sam Smith & Kim Petras,3nqQXoyQOWXiESFLlDF1hG
Stay With Me,Sam Smith,5Nm9ERjJZ5oyfXZTECKmRt
Dancing With A Stranger,Sam Smith,3xgT3xIlFGqZjYW9QlhJWp
Senorita,Shawn Mendes & Camila Cabello,6v3KW9xbzN5yKLt9YKDYA2
Havana,Camila Cabello,1rfofaqEpACxVEHIZBJe6W
Stitches,Shawn Mendes,5jsw9uXEGuKyJzs0boZ1bT
Treat You Better,Shawn Mendes,3QGsuHI8jO1Rx4JWLUh9jd
Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw
Don't Let Me Down,The Chainsmokers,1i1fxkWeaMmKEB4T7zqbzK
Dynamite,BTS,5QDLhrAOJJdNAmCTJ8xMyW
Butter,BTS,6jjYDGxVJsWS0a5wlVF5vS
Pink Venom,BLACKPINK,5zwwW9Oq7ubSxoCGyW1nbY
How You Like That,BLACKPINK,4SFknyjLcyTLJFPKD2m96o
Espresso,Sabrina Carpenter,2HRqTpkrJO5ggZyyK6NPWz
Good Luck Babe,Chappell Roan,0WbMK4wrZ1wFSty9F7FCgu
Hot To Go,Chappell Roan,4xdBrk0nFZaP54vvZj0yx7
Birds of a Feather,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB
Lunch,Billie Eilish,629DixmZGHc7ILtEntuiWE
Chihiro,Billie Eilish,7BRD7x5pt8Lqa1eGYC4dzj
Supernatural,Ariana Grande,142PiXzA84lmEw2RstFHFa
Yes and?,Ariana Grande,7gaA3wERFkFkgivjwbSvkG
We Can't Be Friends,Ariana Grande,51ZQ1vr10ffzbwIjDCwqm4
Houdini,Eminem,2HYFX63wP3otVIvopRS99Z
Not Like Us,Kendrick Lamar,6AI3ezQ4o3HUoP6Dhudph3
Million Dollar Baby,Tommy Richman,5AJ9hqTS2wcFQCELCFRO7A
A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf
Beautiful Things,Benson Boone,3xkHsmpQCBMytMJNiDf3Ii
Lose Control,Teddy Swims,17phhZDn6oGtzMe56NuWvj
Stargazing,Myles Smith,3Vr3zh0r7ALn8VLqCiRR10
Selfish,Justin Timberlake,0QosomGFiJYOxj2ViZfqng
