song_name,artist_name,spotify_id
Peer Gynt: In the Hall of the Mountain King,Edvard Grieg,5zhuWncJsBKrQ1HhmAKNAg
Piano Concerto in A Minor,Edvard Grieg,0aIRQBaQYmzuVSu1Hzgioo
Clair de Lune,Claude Debussy,5u5aVJKjSMJr4zesMPz7bL
Pr?lude ? l'apr?s-midi d'un faune,Claude Debussy,
Arabesque No. 1,Claude Debussy,2X2pkw7Ls8OPOoRFDmwIk3
Reverie,Claude Debussy,5Vv8X6HCZ6Mj3Tq41ZdotQ
The Planets: Mars the Bringer of War,Gustav Holst,0dXrZ47LxK2PHm4mjSlwgt
The Planets: Jupiter the Bringer of Jollity,Gustav Holst,59Id4KrBWiizuq53doxWtp
Gymnop?die No. 1,Erik Satie,0eopqhi0iCdXKCGL0fUIdV
Gnossienne No. 1,Erik Satie,00rsV8c6uKXLNUn4pK4U0r
Symphony No. 9 (From the New World),Anton?n Dvo??k,6nqHzwOdGIaX57U6VU6kMO
Humoresque No. 7,Anton?n Dvo??k,6ZgBPqiowNI40FaLezqG9H
Slavonic Dance No. 2,Anton?n Dvo??k,3DRVnqXXN9O4xPHIQDSpQd
Blue Danube Waltz,Johann Strauss II,5fYJ9MHEcYeQ4QibNASmmz
Die Fledermaus: Overture,Johann Strauss II,2IOYWoQmqyy5N3aankMnEP
Radetzky March,Johann Strauss I,2VB3rabHd2q3U8XmWmI51X
Carmen: Habanera,Georges Bizet,2pCLg7o60iAnNEbYDW9Lhy
Carmen: Toreador Song,Georges Bizet,5ZqlLqZFpUJdye2cbuNNG2
Hungarian Rhapsody No. 2,Franz Liszt,7tCr330jxCDMU53eNaFYEx
La Campanella,Franz Liszt,3L3PYGeOmc09PCxMZHsk6b
Liebestraum No. 3,Franz Liszt,6GzMz3s0K1YKwRVI36CgRx
Also Sprach Zarathustra,Richard Strauss,43YwOmGUOS3zzGvj1Feszb
Ride of the Valkyries,Richard Wagner,2A7qdr3UNP9Pxjcxa5Jj53
Lohengrin: Bridal Chorus,Richard Wagner,2VdtInPPGUT9x4H3tbhSBd
Siegfried Idyll,Richard Wagner,0peslgArcrTBh2NaCbHuW8
Adagio for Strings,Samuel Barber,7nHvS6UUhz2gJhj8TIROLX
O Fortuna (Carmina Burana),Carl Orff,6xez71zpAqQ6N5i8E1jHlD
Bolero,Maurice Ravel,7E1ErYYCn0lYjHODZ1qGuB
Pavane pour une infante d?funte,Maurice Ravel,1NFfHkCrvbDr4JDg8wTsn1
Piano Concerto No. 2,Sergei Rachmaninoff,4rrrn8OLrttq7r9RgNXalU
Rhapsody on a Theme of Paganini,Sergei Rachmaninoff,419qlOGNXoyICx4jO0hqaj
Symphony No. 2,Sergei Rachmaninoff,5zTWkWlF7rkHOiE7sI6AA6
Piano Concerto No. 3,Sergei Rachmaninoff,7fcDQg8prLdJwim6Ey7neB
Vocalise,Sergei Rachmaninoff,0H3JiNc4CGnFVwMqWvACmO
The Barber of Seville: Overture,Gioachino Rossini,3PGPfeQTaZgHnmofWYBHSW
William Tell Overture,Gioachino Rossini,7tsT6EN0FB79zm7Nliz7Or
Pomp and Circumstance March No. 1,Edward Elgar,5nsYZFNyMefd50yamWgMfy
Enigma Variations: Nimrod,Edward Elgar,0jUyAJ1wOiG1qCGIMeLaw1
Cello Concerto in E Minor,Edward Elgar,11nAMCXHi82msHXGXAUmOI
Ave Maria,Franz Schubert,4GnVpbnWjHFrpXjAcPHvqM
Symphony No. 8 (Unfinished),Franz Schubert,52GmHO5DikTIKc3yBmTTT1
Serenade (St?ndchen),Franz Schubert,
Trout Quintet,Franz Schubert,3O4Rl1D1MiLliQml4atM5D
Lullaby (Wiegenlied),Johannes Brahms,3VlXTyJyEKnWDBYYcEqy80
Hungarian Dance No. 5,Johannes Brahms,4pGGf4dgACiaY5VZ8j1u6I
Symphony No. 3: III. Poco Allegretto,Johannes Brahms,2U449fXLNUIcGTGkCrFvZX
Symphony No. 1,Johannes Brahms,0HTS1K9KK9Moe0hK9cqDzp
Night on Bald Mountain,Modest Mussorgsky,5rPqo5uyPn5MDoJkkiu8Nr
Pictures at an Exhibition,Modest Mussorgsky,1UOPAVxtOJnFMjRg5RoLDO
Scheherazade,Nikolai Rimsky-Korsakov,04eShjKTWijeJJqGnhxpYK
Flight of the Bumblebee,Nikolai Rimsky-Korsakov,0nF5aQoLs2YtbWwClXvumL
Finlandia,Jean Sibelius,6HknRM996YMa7VSBFYlnPJ
Valse Triste,Jean Sibelius,7Br8VQqZs2KJESjzCTfezZ
Symphony No. 2,Jean Sibelius,6vskiEDh3sXDBsmrk25PGb
Romeo and Juliet: Dance of the Knights,Sergei Prokofiev,2LiWNkeUOAeibGxJKxmjsD
Peter and the Wolf,Sergei Prokofiev,2E8Bj0oBdhpRb8L99EOwMU
Symphony No. 1 (Classical),Sergei Prokofiev,0L9Y1GDRyYnQz4xfBayq4h
The Rite of Spring,Igor Stravinsky,4odlTAKrvaQ4UUJqatxAHt
The Firebird: Finale,Igor Stravinsky,0mTUTkFQ2MxmUHFL8EdfeR
Petrushka,Igor Stravinsky,3rTw8RwyHflJodElCKz2My
Symphony No. 5,Dmitri Shostakovich,2LR6lZHhpdzlTQsEfiJQaP
Waltz No. 2,Dmitri Shostakovich,0pjCsB0XNSyqM9UazlTODC
Symphony No. 7 (Leningrad),Dmitri Shostakovich,6zYeZOnRQqpJF1YK5PkyPM
Symphony No. 5 (Adagietto),Gustav Mahler,1Z1DK8nlqNmV9RywT9QRCB
Symphony No. 2 (Resurrection),Gustav Mahler,25YnDL0y62aSk7wc35WBGJ
Symphony No. 8 (Symphony of a Thousand),Gustav Mahler,3zjjCjS3wE5pVuVhkc6Wxk
Tha?s: Meditation,Jules Massenet,7ijOLIYbAqtLsqMpjWYMfL
Lakm?: Flower Duet,L?o Delibes,1ONiAsl0ww50LjjWGYf6E5
Copp?lia: Waltz,L?o Delibes,
Orpheus in the Underworld: Can-Can,Jacques Offenbach,0Hb36kcl63kDdOvwf75gWy
The Tales of Hoffmann: Barcarolle,Jacques Offenbach,0qA6mwUZ3XvwmSjQpZdMNm
Turandot: Nessun Dorma,Giacomo Puccini,3uX11UryFh2ujpeZBWYgkv
Madama Butterfly: Un bel d? vedremo,Giacomo Puccini,5E7gz5CbmUBNerBQg19ULz
Gianni Schicchi: O mio babbino caro,Giacomo Puccini,78k57V2uo6Sm72j1H7Ih14
Tosca: E lucevan le stelle,Giacomo Puccini,77jtRwmEIXGog0tPfQTcsV
Nabucco: Chorus of the Hebrew Slaves,Giuseppe Verdi,61yEKfbcL5828YZ9WhVMmn
La Traviata: Brindisi,Giuseppe Verdi,41ujv4mhxlqR8nlnieDpDp
Rigoletto: La donna ? mobile,Giuseppe Verdi,50KVOLNNqft8SJr5ybrv8G
Aida: Triumphal March,Giuseppe Verdi,08nDCxBREiwcl9pLGFB3ez
Pomp and Circumstance,Edward Elgar,5nsYZFNyMefd50yamWgMfy
Salut d'Amour,Edward Elgar,27SgxgTlJ9k5wWgkvAMr7I
Trumpet Voluntary,Jeremiah Clarke,29RD4gz6A3glOmvzElLlO3
Te Deum,Marc-Antoine Charpentier,5a7TTN4nMONsd11zCJgqGP
Tafelmusik,Georg Philipp Telemann,1dxfkOBmgei1IyR91jTAYz
Dido and Aeneas: Dido's Lament,Henry Purcell,06O078Zw6xX8iMh4lpWn01
The Prince of Denmark's March,Henry Purcell,3c2jB8lGalsoLSloDmBp6i
Canon in D,Johann Pachelbel,32wIkGep9EXmK1Tqaz9g51
Adagio in G Minor,Tomaso Albinoni,0TFdRvR48dTI7IYSMvxu2q
Ciaconna in D Minor,Johann Sebastian Bach,4FSnAmlNA3QLXN5KLeiqo4
St. Matthew Passion,Johann Sebastian Bach,7pgTS7A7syZZWUDtlWZoY7
Christmas Oratorio,Johann Sebastian Bach,0krzrDhkDXKWjK4y4rtZwq
Brandenburg Concerto No. 5,Johann Sebastian Bach,7ImuASnzYk9YHn3isFjZ0j
Keyboard Concerto in F Minor,Johann Sebastian Bach,7qfuAHc88ZCpkVh5nCbcE5
Concerto for Two Violins,Johann Sebastian Bach,3p6MzX67qzgzgHlGaq62HM
Partita No. 2 in D Minor,Johann Sebastian Bach,2ob49gQDrpGY8UI4IBZ8P4
Symphony No. 94 (Surprise),Joseph Haydn,3oTjim2aM0FtWB4ePX9JHh
Symphony No. 101 (The Clock),Joseph Haydn,4FOUGy1XjJLatGzdTy2fQ6
Symphony No. 104 (London),Joseph Haydn,2842sfEeH0y3YinrowwkX0
Trumpet Concerto in E-flat Major,Joseph Haydn,6I29pvF1Swr1SwV8uAk3Lk
Cello Concerto No. 1,Joseph Haydn,2VdWdLLIWmC3ttOIYDO9pD
String Quartet in C Major (Emperor),Joseph Haydn,6djPp5sFq08JWoWzRkwExM
Minuet in G Major,Christian Petzold,1Ie5Ux81ZzaSx15l9a5YbO
Piano Sonata in C Major,Wolfgang Amadeus Mozart,4Oy2i9le88JEW1oQSIpkDb
Clarinet Concerto in A Major,Wolfgang Amadeus Mozart,2l48bK5FOYIQHgoYSPl7Qw
Piano Concerto No. 21,Wolfgang Amadeus Mozart,2ymiJPCDEknHRbIzEze0Dd
Piano Concerto No. 20,Wolfgang Amadeus Mozart,2TDYhUsCuLEK0mkPZCYKPV
Violin Concerto No. 5,Wolfgang Amadeus Mozart,4Pk1hJXoLR9hquByoqvD4u
Exsultate Jubilate,Wolfgang Amadeus Mozart,0MbiOSBgROe0kVEfPHoUEh
Coriolan Overture,Ludwig van Beethoven,363LVCWmC8oafSBJXsJgB7
Egmont Overture,Ludwig van Beethoven,1EjfCGPicAauZwnbFrTczK
Fidelio: Overture,Ludwig van Beethoven,5cGiq0FS6tnmBi8aKV5cmi
Bagatelle No. 25,Ludwig van Beethoven,3zLTPuucd3e6TxZnu2dlVS
Septet in E-flat Major,Ludwig van Beethoven,0cAjot23CojuCJGP9fe5LF
Spring Sonata,Ludwig van Beethoven,298QgpoW98lsDj7IK5ShHc
Kreutzer Sonata,Ludwig van Beethoven,4fCK2MwmzYiShvFY5pbw5T
Piano Trio No. 7 (Archduke),Ludwig van Beethoven,7lHTI0CAnpu0CYKSiwhD1t
Symphony No. 4,Robert Schumann,0sBDROLEcjqvhuqQfIZseo
Piano Concerto in A Minor,Robert Schumann,6ORB3SE0BL6Uo3S6okfDCk
Kinderszenen: Tr?umerei,Robert Schumann,3CvKUv05Ir4K3IvYsilIF1
Dichterliebe,Robert Schumann,0PK5fk7H2rerWS3HiMAv2g
Symphony No. 1 (Spring),Robert Schumann,22O2MEvTDmsVdbbn5J6jYT
Hebrides Overture (Fingal's Cave),Felix Mendelssohn,3Hcn3NlLeDU4uQf0qJaaMt
A Midsummer Night's Dream: Wedding March,Felix Mendelssohn,1ipR2jLKKgr7X9xJyd54Kx
Violin Concerto in E Minor,Felix Mendelssohn,4Ivo07fh9EyPtPinrxXlC4
Symphony No. 4 (Italian),Felix Mendelssohn,12Fl3ZEfa1lElYYOXipj4S
Songs Without Words,Felix Mendelssohn,7fACH1XqU36AFY0DyVBtxg
Symphonie Fantastique,Hector Berlioz,6S0SZk7Kd0UH1YryuXOF8s
Harold in Italy,Hector Berlioz,6rUuaWjFcwbIIWowEadFHb
Rom?o et Juliette,Hector Berlioz,4yxi5WXr8mJbJEAdLcQHXn
Invitation to the Dance,Carl Maria von Weber,6Fdceq1MngqO6rJCIFn8bA
Der Freisch?tz: Overture,Carl Maria von Weber,
Zampa: Overture,Ferdinand H?rold,
Light Cavalry Overture,Franz von Supp?,7Mj8cBCHusaAzNuuqG2Mq4
Poet and Peasant Overture,Franz von Supp?,2ifEuCPECuyH8kkECAIGKy
Danse Macabre,Camille Saint-Sa?ns,1IM8x4lxZVOOP9gpQD6c5s
The Swan (Carnival of the Animals),Camille Saint-Sa?ns,2LKMUX3iN0tQOvggbalydj
Symphony No. 3 (Organ),Camille Saint-Sa?ns,0XSRBlP49MgzBCYtGK2NYE
Introduction and Rondo Capriccioso,Camille Saint-Sa?ns,4jpMbRTTjZsoMW2I7D41G7
Piano Concerto No. 2,Camille Saint-Sa?ns,20pa2M9PiHxBsfvJuHnefG
